nace,esize_class,gender,age_class,lpk,education,experience,target,xgb,grb,rf,lm,svr,tf
C,50_249,M,14-29,p932,G2,1,3.01,3.7059891,3.5027600805522203,3.6824959725190967,3.6319870758160997,3.6040439064223455,3.257701
C,50_249,M,14-29,p932,G2,6,3.54,3.8071601,3.8607801808597664,3.338253316997744,3.712154215589428,4.015208707184275,3.4423356
C,50_249,M,14-29,p932,G2,0,2.45,3.4849043,3.293497641875089,3.4612465000343287,3.615953647861434,3.472459031555497,3.2216272
C,50_249,M,14-29,p752,G2,2,2.25,4.783856,4.7620473555925775,4.879058073364579,4.4084737515711785,4.723853820911149,4.751883
C,50_249,M,40-49,p752,G2,14,3.8,4.954362,4.998923191684076,5.286418642867064,4.726539576374893,4.820060108804507,4.725822
C,50_249,M,14-29,p122,G3,8,6.01,9.586762,9.663291842890846,9.257372958314992,9.308748223521917,9.71448942424692,9.446314
C,50_249,M,14-29,p112,G4,6,13.09,10.806096,10.919388727160372,11.291089508720814,9.653982876579747,10.595004478173934,10.190849
C,50_249,M,50-59,p932,G2,6,3.73,3.4770935,3.3799435940590565,3.117618549198578,3.5866439641580143,3.5399164932607343,3.2218165
B,1_49,M,40-49,p132,G4,5,2.19,4.4724674,5.312374993354492,4.377447174054848,7.023440062851615,5.022160683415564,6.3801284
B,1_49,M,50-59,p834,G2,4,6.6,4.2139482,4.113486663807091,3.9880209524623935,4.180064088283011,3.296648388465205,4.181059
B,1_49,M,30-39,p834,G2,4,6.6,4.9356995,4.736265667604186,4.7608007521603435,4.609390738227532,3.925802140308424,4.313318
B,1_49,F,60+,p243,G2,4,2.24,3.309521,4.1477409937512295,3.644596178756313,4.549790972505858,2.8529884607374667,3.8539505
L,1_49,F,40-49,p121,G3,15,6.15,5.928013,5.988448592133906,6.413297744839984,6.849861085267813,6.494532675191078,6.526903
L,1_49,F,30-39,p334,G4,15,4.1,3.8455048,3.853782199688573,4.32993886930583,4.361064465552477,3.9051741519399075,3.9944806
L,1_49,F,50-59,p112,G4,14,6.51,7.6785226,7.024874745394734,9.842745674455381,8.072911322709611,5.897034247407141,8.345375
L,1_49,F,40-49,p122,G4,11,5.81,7.81337,8.334929764488916,8.131375958199078,8.380905401466256,7.659354479331497,8.366969
L,1_49,F,40-49,p332,G4,9,4.23,3.9722672,3.734520789994064,3.9589840166654566,4.075006120600994,4.326703096958366,3.9403691
L,1_49,F,30-39,p242,G4,2,4.27,5.832021,5.583793601743041,5.632265057505295,5.254358721323373,5.435319954689609,5.1275806
L,1_49,F,30-39,p243,G4,2,4.1,6.342145,5.912873038021192,5.87497737454082,5.825465377943228,6.547483347928221,5.999131
L,1_49,F,30-39,p242,G4,1,4.23,5.9581714,5.615301663742471,5.777360202448088,5.238325293368708,5.283514276946211,5.1051593
C,1_49,M,30-39,p122,G3,6,4.92,6.758373,6.634266602054192,5.837306518010811,8.48164041267168,7.17442686295595,7.5774136
C,1_49,M,40-49,p122,G3,6,4.92,5.8556232,5.665590651779262,5.493493742030922,8.3034887035063,5.505999385171833,6.496001
C,1_49,M,30-39,p311,G3,4,4.92,4.9416227,5.02682460015863,4.515528180959189,4.7504938534437295,4.804775088570765,4.7988405
K,50_249,F,50-59,p332,G4,0,5.66,4.705266,4.3824498003749515,4.675382037012881,5.458689111763799,4.397167666383099,4.403038
K,50_249,F,50-59,p121,G4,10,10.13,9.596595,8.310300925010578,8.678834232493264,8.779898719057943,8.60925254319233,9.429242
K,50_249,M,14-29,p332,G3,0,6.44,5.1649127,5.076255042879956,5.350879988316249,5.543070871979945,5.107315572604387,5.09747
K,50_249,M,30-39,p332,G3,0,5.88,6.0391684,5.203741329542703,5.708447768355775,5.846887270493053,6.380875987838846,5.1649485
K,50_249,F,50-59,p332,G2,0,7.15,4.000909,3.977459519631347,4.383438536169132,4.4653060518824255,3.5583453368380313,3.511754
K,50_249,F,14-29,p261,G4,6,5.92,8.019123,7.870850954166032,7.862410008293731,8.222657740309097,7.397786507393329,7.7380514
E,1_49,M,60+,p712,G2,0,2.85,3.1264768,2.966845039726456,3.3285453867207684,2.451268031802115,3.458897828277458,3.4634647
E,1_49,M,14-29,p712,G2,0,2.84,3.1116536,3.0505567650579954,3.248904975019506,2.7844217657973043,3.385993743030703,3.4194016
E,1_49,M,14-29,p712,G2,0,3.39,3.1116536,3.0505567650579954,3.248904975019506,2.7844217657973043,3.385993743030703,3.4194016
E,1_49,M,14-29,p712,G2,0,3.41,3.1116536,3.0505567650579954,3.248904975019506,2.7844217657973043,3.385993743030703,3.4194016
E,1_49,M,14-29,p712,G2,0,3.93,3.1116536,3.0505567650579954,3.248904975019506,2.7844217657973043,3.385993743030703,3.4194016
G,1_49,M,60+,p122,G3,26,14.9,9.637467,8.733980149174238,6.516301115947481,7.912167798934108,5.47463833389678,5.8234673
J,1_49,M,40-49,p133,G3,13,3.28,6.2163944,6.173334644167662,6.047642066178278,10.078083269623052,5.8255722548549755,6.9904795
J,1_49,M,40-49,p732,G3,6,3.28,5.040504,4.198675708955239,3.7738716191752055,4.523382358734406,4.4403661875005405,5.7554994
J,1_49,M,50-59,p832,G2,5,2.19,3.2557597,3.1372386288738867,3.250820986733067,2.9903827063281887,3.6157524483528967,3.2342143
J,1_49,M,30-39,p265,G3,8,4.92,4.346185,5.388106160521207,4.460952138012375,4.380595911813706,4.307016663579276,4.872109
J,1_49,M,30-39,p121,G4,7,4.37,8.126184,8.12708982531388,8.587546931920619,8.12131945713826,7.791183992193374,8.93638
M,1_49,F,30-39,p225,G4,9,5.16,3.6885242,4.581082229065284,4.594292976140649,4.149889559976411,4.032140873872094,3.4359555
M,1_49,F,14-29,p225,G3,7,2.72,4.0871754,4.4918964091207565,4.3652898230795865,3.3317853747453094,4.004987542724078,4.1113825
M,1_49,F,14-29,p225,G4,3,5.16,3.8529484,4.460078175708453,3.9170624982885096,3.7498725937353097,3.667221513156364,3.6264036
M,1_49,M,14-29,p225,G2,1,2.19,3.557853,3.9475287213606216,3.76303032164254,3.1655151175380007,2.721402637066624,3.1926174
N,1_49,F,50-59,p122,G4,26,11.03,7.118192,5.941377682874943,6.280761326046473,8.040479062728071,5.7556837597414106,7.9518437
N,1_49,F,14-29,p331,G3,7,5.85,4.817948,3.841445927665869,4.214873290571423,3.208460229412207,5.086418063720843,4.6751018
N,1_49,F,50-59,p241,G4,24,7.77,5.942718,5.310909163090197,5.896101090007125,4.7757771760027055,5.359979640330537,5.8408175
N,1_49,M,50-59,p122,G4,26,8.46,6.728131,6.239318634305395,6.183232841560098,8.481571502321469,5.729728870540869,8.8873005
C,1_49,M,60+,p722,G2,8,5.66,4.5210543,3.9723110035929645,4.590773844717588,3.5705264240861867,4.210552452979119,4.146238
C,1_49,M,50-59,p722,G2,8,4.48,4.1490617,3.6412802523620664,4.38534920689203,3.7781699066499623,3.7752798246072814,4.2190533
C,1_49,M,60+,p722,G2,8,6.06,4.5210543,3.9723110035929645,4.590773844717588,3.5705264240861867,4.210552452979119,4.146238
C,1_49,M,60+,p122,G4,8,7.97,6.0487175,5.419517197748878,5.332346851491572,8.358958066881378,5.022206417408455,6.36589
C,50_249,M,60+,p818,G2,0,3.97,4.0829887,4.250189176420544,4.1347550087120055,4.297241117221104,4.022290320564338,4.2272463
C,50_249,M,50-59,p833,G2,31,4.71,4.6343904,4.5471854101439195,4.521213223224339,3.8730947879636175,4.09702773157792,4.4668756
C,50_249,M,50-59,p741,G2,3,5.39,4.70266,4.699310770403936,4.767536591117527,4.554651459698781,4.900082090616292,4.8825016
C,50_249,M,60+,p818,G2,1,6.44,4.4213743,4.384323545238191,4.152494191770546,4.313274545175769,4.16920014663201,4.3746705
C,50_249,F,30-39,p818,G3,1,5.5,4.8242493,4.49441251614593,4.126103748976894,5.02031436716338,4.810665246761925,4.2890596
C,50_249,M,50-59,p722,G2,36,2.79,4.664987,4.4854021888275994,5.15239129819415,5.325963242834611,4.67015892589319,4.9121766
C,50_249,M,50-59,p933,G2,8,3.43,3.523556,3.387229306980117,3.1596796420294044,3.6725095727435004,3.479605431782584,3.4625733
C,50_249,F,50-59,p431,G2,38,5.06,3.6022115,3.6694019024099194,3.991556357676294,4.166206497118943,3.3539843286290836,4.140847
C,50_249,M,60+,p833,G2,0,4.91,3.875082,3.945357390534688,4.5649214058578975,3.1684150388052066,3.918110361259323,3.8397636
C,50_249,M,60+,p311,G2,3,7.34,5.396549,5.087239992234431,5.9413071516569635,4.685185517362067,5.567917423857136,5.0063744
C,50_249,M,60+,p833,G2,7,5.69,3.9707575,4.249598120683663,3.969158084606102,3.2806490344878663,3.8695449171864205,3.8071494
C,50_249,M,30-39,p833,G2,0,5.38,4.122062,4.152801908419445,4.567084029813078,3.805385171313504,4.017854833022767,3.964954
C,50_249,F,40-49,p241,G3,12,7.46,5.8736663,6.024820659694222,5.512757206414454,5.824819154278875,6.049255619794619,5.5827155
C,50_249,M,30-39,p312,G2,3,6.12,5.952288,5.995779953082818,6.166061379924257,5.710702822576752,6.307465854505867,5.8069463
C,50_249,F,60+,p214,G4,9,9.74,6.0029454,6.028414007379336,6.173838853997714,6.281181411714378,5.63693071457074,5.6141176
C,50_249,F,50-59,p311,G2,10,5.1,4.506788,4.327339740629012,4.585193816550094,4.563970556015106,4.828880944262326,4.7850904
C,1_49,F,50-59,p753,G2,3,3.81,2.6155713,2.7295973125966624,2.63978776135929,2.265592058008863,2.898052461498429,2.8086205
C,1_49,F,40-49,p754,G2,1,4.22,3.0573494,3.2134978648536587,3.144556622170068,3.0856831613855005,2.8964104055702773,3.1560326
C,1_49,F,40-49,p214,G4,7,7.64,5.354723,5.069929699200163,5.327919020818049,5.609075625693953,5.15887960622716,5.916125
G,1_49,F,50-59,p243,G4,16,10.11,5.6761436,4.813044934937082,5.351683203022093,5.411314612070076,5.172259440390896,5.2103434
G,1_49,F,50-59,p241,G4,13,8.85,5.3387194,5.013726672089099,5.701476039175553,4.719870178486462,3.71754905291343,4.8638315
O,1_49,M,40-49,p134,G4,9,5.59,6.752187,6.449829549766997,6.571060722100441,8.048558613613508,7.011628470974969,7.0804663
O,1_49,M,14-29,p134,G2,3,6.19,4.10694,4.484374433735399,3.898965976803466,6.833310296656414,4.768526205902021,5.257684
O,1_49,M,30-39,p962,G2,2,2.19,2.944666,2.7376488745244885,2.566062218069991,2.55264372793354,2.8635140278302456,2.9673953
O,1_49,M,40-49,p962,G2,10,2.72,2.6869807,2.6338834788619776,2.6873382766654803,2.5027594424054844,2.533829012280032,2.9344594
N,GT_250,M,50-59,p421,G2,12,3.62,3.7270968,4.209409729973848,3.8941457530439374,3.661420340834102,3.8310538140281274,3.5607386
N,GT_250,F,50-59,p421,G2,10,3.34,3.4391396,4.065368674456313,3.842649527408187,3.1882610453313744,3.8286014551963534,3.5453625
N,GT_250,M,50-59,p541,G2,2,2.86,2.9363012,2.9652385173289977,2.82029041070824,3.4877157630072064,3.016941611702188,3.037146
N,GT_250,M,60+,p541,G2,2,2.61,2.941939,2.86705645116011,2.8056107975590243,3.280072280443431,2.9468874684860356,2.9753509
N,GT_250,M,40-49,p541,G2,0,2.83,2.947842,2.9559831963530154,2.8977792548164047,3.7068238478770157,2.9061659417471115,3.0731878
N,GT_250,M,50-59,p541,G2,6,2.86,3.2239928,3.357645477560943,3.242046473256991,3.551849474825869,3.1496130060128777,3.1171412
N,GT_250,F,30-39,p421,G3,5,4.5,4.2261677,4.678874594017057,4.4370513738751285,4.048582684575278,3.886965732894545,3.952167
N,GT_250,M,60+,p541,G2,4,3.12,2.9611402,3.046034302537532,2.881043839368132,3.312139136352762,3.060480465479111,2.9921255
N,GT_250,M,50-59,p421,G2,1,3.91,3.4779747,3.9203612610319247,3.7525982834092266,3.4850526333327796,3.6297380848649783,3.624145
N,GT_250,M,14-29,p541,G2,0,2.84,3.0105197,2.9969061435905067,3.020828061591056,3.581159158529289,2.922467072674691,3.0522017
N,GT_250,M,60+,p541,G2,9,2.86,3.356552,3.394826847356262,3.350179725964973,3.3923062761260905,3.220404354882771,3.0994225
N,GT_250,F,30-39,p432,G3,1,4.5,4.992217,4.697071447240606,4.788370773429371,4.949432064573442,4.988342847986527,5.298589
N,GT_250,M,50-59,p121,G2,17,5.15,5.6485343,6.100635668435426,6.762053447635728,7.586666691196276,5.659133610059376,6.1760917
N,GT_250,F,40-49,p541,G2,2,2.47,2.9054244,3.104853796232338,2.938070834147142,3.2977982641929513,2.9294937980831772,3.00476
N,GT_250,M,30-39,p421,G3,0,4.81,4.4004116,4.246110349522703,4.423581692545065,4.409507984395345,4.13876030390708,3.3624578
N,GT_250,F,40-49,p541,G2,0,2.9,2.793938,2.9210020650564417,2.903805651878655,3.26573140828362,2.7781972806528543,3.0053926
N,GT_250,M,30-39,p541,G2,6,2.91,3.7372818,3.805297644771832,3.7567245896030355,3.98117612477039,3.3329933024850638,3.2343726
N,GT_250,M,50-59,p541,G2,6,3.05,3.2239928,3.357645477560943,3.242046473256991,3.551849474825869,3.1496130060128777,3.1171412
N,GT_250,F,14-29,p421,G3,0,3.2,3.7598941,4.149003859961992,4.030178604700247,3.6645991462888414,2.9038269363063796,3.1349633
N,GT_250,M,40-49,p541,G2,13,2.96,3.7163565,3.723756778332771,3.518041695337593,3.9152584112876694,3.4001371916440712,3.3422182
N,GT_250,M,30-39,p541,G3,15,2.97,4.2140536,4.278217921676869,4.27260144399676,4.636639105435091,3.582671146392842,4.028734
N,GT_250,M,30-39,p121,G3,9,16.46,10.01371,10.041709219125616,10.061507932055422,8.398888046576182,7.931249337174133,8.275665
N,GT_250,M,50-59,p311,G2,12,2.21,4.892616,5.365647179179359,5.352370143482994,4.92037694531277,5.058684723716464,5.404096
N,GT_250,M,50-59,p132,G2,17,4.0,5.627423,6.687339536523208,6.96494498713004,6.6746546468817085,6.7749436737196405,7.282807
N,GT_250,M,50-59,p541,G2,8,3.05,3.148481,3.3863285401766436,3.2183933558735385,3.5839163307352004,3.1960102644357877,3.1661816
N,GT_250,M,40-49,p421,G2,11,3.5,3.8003037,4.451386513440089,3.9777672441234526,3.8965618536585773,3.7989629400095364,3.6740599
N,GT_250,M,60+,p541,G2,7,2.47,3.1404026,3.2388543044119893,3.2079030569712743,3.360239420216759,3.173148093761744,3.0532737
N,GT_250,M,50-59,p541,G2,3,2.95,2.9589236,3.015952989896181,2.871131444511766,3.503749190961872,3.0574782661674718,3.0506742
N,GT_250,M,60+,p421,G2,16,3.5,3.716039,4.1279644410752665,3.8326031581839146,3.517910570088989,3.6073612591340365,3.6004953
N,GT_250,M,40-49,p541,G2,20,2.78,3.834238,4.307498602321354,4.088572986352732,4.027492406970329,3.49209311529192,3.5982442
N,GT_250,M,40-49,p541,G2,13,2.79,3.7163565,3.723756778332771,3.518041695337593,3.9152584112876694,3.4001371916440712,3.3422182
N,GT_250,M,50-59,p541,G2,12,2.82,3.3427644,3.5160746964070633,3.4440854151324234,3.6480500425538627,3.2898091883328173,3.3079953
N,GT_250,M,30-39,p541,G2,9,2.78,4.1677423,3.8890756802374398,3.9769597772145833,4.029276408634387,3.394381927963663,3.3389726
N,GT_250,M,50-59,p541,G2,4,2.79,3.0159016,3.1442163687064197,2.870550449264977,3.5197826189165378,3.0925198028235883,3.0688305
B,1_49,F,50-59,p432,G2,22,4.37,3.5443223,3.5178768004103893,3.4773272059908624,3.64227382336957,3.757382968153796,4.3893933
B,1_49,M,30-39,p834,G1,1,4.61,4.6139607,4.555121739671078,4.947660592170655,4.3120162984970385,4.336369092633926,4.6819296
B,1_49,M,50-59,p833,G2,32,5.57,4.579454,4.234094325548772,3.8943372742519884,3.069003860478601,4.957154481346308,4.8001933
B,1_49,M,60+,p962,G1,13,2.47,2.6951032,2.914244160754421,2.7418040782685247,2.23132771317812,2.6564791510880443,3.0977402
N,50_249,M,40-49,p832,G1,6,4.91,4.1109123,3.500793666680248,4.086526829679858,3.4791607394301503,4.223309777614302,4.288924
N,50_249,M,40-49,p933,G2,1,3.73,3.5602279,3.184715952876419,3.4307948344352184,3.437818767532314,4.126506579827314,3.8689842
N,50_249,F,50-59,p241,G2,10,4.79,4.7097383,5.1511214319386625,5.167519723485907,4.656783478210024,5.021387759709329,5.125464
N,50_249,M,50-59,p933,G2,0,2.45,3.320082,3.027270271574658,3.464382181358895,3.170610398798507,3.9370630972472864,3.63513
N,50_249,M,50-59,p933,G2,1,3.62,3.462476,3.0792325345756253,3.499617800452612,3.1866438267531727,3.950312956530659,3.7222352
N,50_249,M,50-59,p741,G2,23,5.31,4.524427,4.607718108830345,4.366881899338558,4.501688268484426,4.483639477452134,4.808971
N,50_249,M,60+,p711,G3,8,4.51,4.1390805,3.8802156182885392,4.047653335839496,4.154183188525174,3.897248819496925,4.3545065
N,50_249,M,50-59,p833,G2,2,4.9,3.6726696,3.3313523699839376,4.114234317986343,3.034493626970646,3.798650674452032,3.6070056
C,50_249,M,40-49,p722,G2,19,6.72,5.2576504,5.484646055947654,5.431954113511116,5.304569908384436,4.907439148126233,5.0499177
C,50_249,F,60+,p214,G2,14,8.74,4.3801026,4.3427356056304385,4.2377802678715,5.367965491606334,3.927832843564058,4.4392905
C,50_249,F,30-39,p241,G3,4,6.76,5.72563,5.954982454804008,5.764681951203934,5.87470343980693,5.7640196847936735,6.1071506
C,50_249,M,50-59,p214,G3,19,8.35,7.372633,7.323226188461295,7.454013638637645,6.608030682609544,6.817342015083375,6.931462
C,50_249,M,40-49,p216,G3,20,9.45,7.107934,7.32384765798015,7.7611069558649906,5.96286128817492,6.364977766738717,6.6430297
C,50_249,M,30-39,p722,G2,5,6.54,5.4617753,5.645396239303418,5.579303309868089,5.258253626184498,5.551759293292584,5.420109
C,50_249,F,60+,p911,G2,7,2.87,2.590225,2.7328163432783663,2.6976653099233143,2.7114231047663138,2.7325525223428113,2.9430487
C,50_249,M,60+,p731,G2,14,4.57,4.43076,4.682780628236831,4.533694631867902,3.783799464231687,4.058910461359827,3.9617257
C,50_249,F,60+,p911,G2,20,2.76,2.5107386,2.6950266188254557,2.668397256204375,2.9198576681769675,2.568783663253444,2.820622
C,50_249,M,40-49,p722,G2,13,6.3,5.215043,5.384326330489475,5.309277783783373,5.208369340656443,5.111079447014954,4.943208
F,1_49,F,40-49,p432,G2,2,2.92,3.0987258,3.3734719891993583,3.05464039611138,3.269900913329658,2.6225515394616306,3.5798292
F,1_49,M,40-49,p933,G2,0,2.21,2.6686246,2.8017403847600924,2.662666727794721,2.6724134427198933,2.518874221203565,2.8140826
F,1_49,M,30-39,p742,G3,0,6.2,4.765303,4.073830175701902,4.571705627303139,4.50549065272497,4.457387476340205,4.888851
B,1_49,M,40-49,p211,G4,7,9.31,6.8452697,6.643877560108322,6.773991535186093,5.506918727049357,6.2875224292342855,5.1527495
B,1_49,M,40-49,p211,G4,5,10.84,6.88536,6.559332457276911,6.921180576301747,5.474851871140026,6.314087319875388,5.0740733
O,1_49,F,50-59,p213,G3,14,4.72,5.0400205,4.257238631181408,5.143349266757936,3.8735072292130592,5.332828054932258,5.057737
O,1_49,M,50-59,p961,G2,3,2.17,2.564891,2.4776970815535244,2.4186358524363283,1.893378717744162,2.1917567177466086,2.9563417
O,1_49,F,60+,p911,G3,18,2.4,3.0502932,2.932717732532061,2.525723829550866,2.1902680197826125,3.4909801342793654,3.2294064
O,1_49,F,50-59,p263,G3,21,4.72,4.9832573,5.4351705580782275,4.269546174918742,4.282652096196292,5.332775533773912,5.1915655
C,1_49,M,50-59,p112,G4,22,9.23,6.3164086,4.846550558401018,6.014879856845552,8.686150118968973,5.61315011011694,6.873266
C,1_49,M,60+,p833,G2,18,5.86,3.470102,3.4937057871584325,3.8045099128004893,2.358159388535178,2.8315376245771855,3.3969612
C,1_49,F,30-39,p132,G3,13,8.42,5.518835,4.386734083179212,5.526212576441266,6.127812827237934,4.872778202996649,5.2268624
C,1_49,M,50-59,p932,G2,1,3.77,2.7850986,2.775896456827705,2.765941598348182,2.4076194709306753,2.802558260925328,2.932515
C,1_49,M,14-29,p834,G2,0,3.99,3.9650202,4.055059156074332,4.250273185778122,3.962707629881433,3.722667201701289,4.009839
M,50_249,M,30-39,p332,G3,6,7.52,6.0311337,5.72227454219266,5.956617316074602,5.552376588922232,6.263978290213629,5.843584
M,50_249,M,50-59,p122,G4,9,19.1,13.5988245,12.776875054547245,11.979492771855835,9.927203578606301,11.899729668855725,12.2884
M,50_249,F,30-39,p332,G3,11,7.47,4.811619,4.828360507254422,4.405609327587276,5.191451289102163,5.110130620942407,5.5482626
M,50_249,F,40-49,p332,G3,7,8.01,5.5931206,4.814284199832071,4.699731473242065,4.94916586811812,4.621182513362681,5.4919643
M,50_249,F,14-29,p332,G4,1,7.66,4.697207,4.705062165997513,4.3197609654738445,5.209521541851062,4.522619059152828,4.977621
M,50_249,F,14-29,p122,G4,1,13.96,11.675182,11.85811184635593,11.576840667683653,9.483353966806993,11.304562343514437,10.411715
D,1_49,F,50-59,p241,G4,19,9.45,5.871881,5.170134902648914,4.980625598616874,5.1435912658402945,5.666729664796474,6.1530075
R,1_49,F,50-59,p262,G2,25,3.62,3.2095144,3.367992966539381,3.60585257700246,2.3108362246907737,4.056086122787259,3.4519634
R,1_49,F,60+,p262,G4,38,4.05,4.336807,4.546570691812867,4.227432277231195,3.305010365419024,4.662847939599077,3.8241272
R,1_49,F,40-49,p262,G4,14,4.05,3.9187362,4.63206538438513,4.34035996657543,3.379026517849965,4.214957296762842,4.1841927
R,1_49,F,30-39,p134,G4,8,4.73,5.8052692,5.306556079937744,6.673558900327237,7.345055643617757,5.433802867520496,5.610299
C,1_49,F,30-39,p132,G3,13,6.56,5.518835,4.386734083179212,5.526212576441266,6.127812827237934,4.872778202996649,5.2268624
C,1_49,M,14-29,p816,G2,2,3.84,3.8668542,3.7288429599959088,3.5370721177389037,4.189565314990166,3.8058249185846025,3.5504313
C,1_49,M,30-39,p432,G2,3,5.46,3.7289367,3.8191437177193652,3.292790998561699,3.929324783754512,3.9129976651800256,4.0926795
C,1_49,M,30-39,p933,G2,1,3.48,2.9848104,2.920798297677639,2.835091152080651,2.890744873551352,3.1466220054954004,3.1463947
C,1_49,F,40-49,p816,G2,11,3.13,3.4010708,3.236076841177667,2.9454963504403704,4.018438416336489,3.3764546796682984,3.0176444
S,50_249,F,60+,p121,G4,23,11.17,8.869906,8.695217607801043,7.310565476255284,8.04995505074875,9.647814158837745,8.4382105
