nace,esize_class,gender,age_class,lpk,education,experience,target
G,50_249,M,30-39,243,G3,2,3.5
G,50_249,F,30-39,243,G3,5,3.01
G,50_249,M,40-49,122,G3,9,5.79
G,50_249,M,40-49,833,G2,3,3.01
P,50_249,F,50-59,262,G4,14,3.28
P,50_249,F,30-39,233,G4,4,6.27
P,50_249,F,50-59,234,G4,22,6.44
P,50_249,F,40-49,234,G4,20,6.34
P,50_249,F,30-39,234,G3,5,5.62
P,50_249,F,50-59,233,G4,20,6.34
P,50_249,F,50-59,233,G4,0,6.41
J,1_49,M,60+,352,G2,13,2.3
J,1_49,M,40-49,352,G2,13,2.28
J,1_49,F,40-49,332,G3,10,2.3
J,1_49,F,50-59,332,G2,12,2.73
F,GT_250,M,50-59,712,G2,12,5.43
F,GT_250,M,40-49,711,G2,6,7.22
F,GT_250,M,40-49,711,G2,5,6.05
F,GT_250,M,60+,834,G2,11,8.12
F,GT_250,M,50-59,711,G2,2,7.54
F,GT_250,M,14-29,711,G2,1,4.77
F,GT_250,M,30-39,711,G2,0,6.86
F,GT_250,M,50-59,214,G4,1,6.56
F,GT_250,M,40-49,711,G2,5,6.77
F,GT_250,M,30-39,214,G3,6,9.75
F,GT_250,F,30-39,242,G3,0,6.28
E,50_249,F,40-49,242,G3,3,3.64
E,50_249,M,50-59,132,G4,16,5.08
E,50_249,M,60+,818,G2,23,3.79
E,50_249,M,50-59,132,G4,11,5.42
E,50_249,M,30-39,214,G3,5,6.2
E,50_249,M,50-59,818,G2,10,2.57
E,50_249,M,60+,312,G2,14,5.43
E,50_249,M,14-29,712,G2,2,4.13
E,50_249,M,60+,741,G2,10,4.26
E,50_249,F,40-49,754,G2,10,3.79
E,1_49,M,14-29,312,G3,2,7.14
E,1_49,M,60+,933,G2,1,3.29
E,1_49,F,14-29,332,G3,2,6.56
E,1_49,M,40-49,313,G3,2,5.66
E,1_49,M,50-59,833,G2,2,5.88
K,GT_250,F,14-29,422,G4,0,4.54
K,GT_250,F,30-39,421,G2,11,5.66
K,GT_250,F,50-59,421,G3,21,5.25
K,GT_250,F,14-29,241,G4,5,7.44
K,GT_250,F,14-29,421,G2,0,4.16
K,GT_250,F,30-39,241,G4,10,8.89
K,GT_250,F,14-29,334,G2,1,5.7
K,GT_250,F,14-29,334,G4,2,5.19
K,GT_250,F,30-39,241,G4,12,8.69
K,GT_250,F,30-39,241,G3,1,4.49
K,GT_250,M,14-29,421,G4,0,4.64
K,GT_250,F,30-39,422,G4,2,4.75
K,GT_250,F,30-39,422,G4,11,3.57
K,GT_250,F,14-29,334,G4,1,4.54
K,GT_250,F,30-39,421,G4,0,5.27
K,GT_250,F,30-39,241,G4,11,7.66
K,GT_250,F,14-29,421,G4,1,4.95
K,GT_250,F,30-39,241,G4,4,7.81
K,GT_250,F,50-59,241,G4,10,5.97
K,GT_250,F,30-39,241,G4,11,7.68
K,GT_250,F,14-29,421,G2,2,4.1
K,GT_250,F,14-29,421,G2,1,4.54
K,GT_250,F,40-49,134,G4,18,10.75
K,GT_250,F,40-49,134,G3,16,11.69
K,GT_250,F,30-39,412,G4,11,4.39
K,GT_250,F,40-49,134,G4,21,11.67
K,GT_250,F,14-29,334,G4,0,5.89
K,GT_250,F,30-39,334,G4,1,4.79
K,GT_250,F,40-49,421,G3,8,4.25
K,GT_250,F,30-39,421,G4,2,4.1
K,GT_250,F,30-39,241,G4,12,6.87
K,GT_250,M,14-29,334,G4,4,5.48
K,GT_250,F,50-59,134,G4,19,10.17
K,GT_250,F,14-29,421,G4,1,4.4
K,GT_250,F,14-29,241,G4,2,8.74
K,GT_250,M,14-29,421,G4,1,4.62
K,GT_250,F,14-29,421,G3,3,4.67
K,GT_250,F,40-49,421,G2,17,5.02
K,GT_250,F,50-59,421,G3,10,4.43
K,GT_250,F,40-49,241,G3,16,7.44
S,1_49,F,40-49,514,G2,13,2.75
G,1_49,M,40-49,723,G3,2,2.87
G,1_49,M,30-39,723,G3,1,2.87
G,1_49,M,50-59,723,G2,0,2.87
G,1_49,M,30-39,312,G3,0,2.87
S,1_49,F,14-29,334,G3,0,2.19
M,1_49,F,40-49,241,G3,2,4.51
M,1_49,F,50-59,241,G4,18,4.9
S,1_49,F,30-39,514,G2,7,2.6
N,50_249,M,40-49,311,G2,6,6.1
N,50_249,M,40-49,541,G2,6,3.84
N,50_249,M,14-29,541,G2,4,5.96
N,50_249,M,30-39,541,G2,3,4.53
N,50_249,F,14-29,541,G3,1,2.61
N,50_249,M,14-29,541,G2,0,3.2
N,50_249,M,14-29,541,G2,0,3.21
N,50_249,M,14-29,541,G2,0,2.6
N,50_249,M,14-29,541,G2,0,2.2
C,1_49,F,60+,132,G3,16,3.57
C,1_49,F,30-39,731,G3,1,3.3
C,1_49,M,40-49,815,G3,2,4.89
C,1_49,F,30-39,731,G3,3,3.8
N,50_249,F,14-29,524,G2,0,2.99
N,50_249,M,14-29,524,G3,1,4.14
N,50_249,M,60+,243,G2,13,7.82
N,50_249,F,14-29,524,G3,1,4.71
N,50_249,M,14-29,524,G3,1,5.18
C,1_49,F,40-49,522,G2,2,2.24
C,1_49,F,50-59,112,G3,15,2.48
C,1_49,F,40-49,121,G4,0,3.55
C,1_49,M,50-59,334,G2,15,2.46
C,1_49,F,50-59,911,G2,0,2.19
R,1_49,M,50-59,515,G2,2,4.25
R,1_49,F,40-49,412,G2,26,3.19
C,1_49,M,30-39,711,G2,3,2.28
C,1_49,M,30-39,711,G2,3,2.28
C,1_49,F,50-59,911,G2,1,2.19
C,1_49,M,40-49,933,G2,0,2.19
J,1_49,F,40-49,332,G4,18,2.68
G,1_49,M,60+,112,G4,27,8.48
G,1_49,M,30-39,122,G3,17,3.93
G,1_49,M,30-39,821,G2,6,4.57
G,1_49,F,30-39,243,G3,5,2.88
G,1_49,F,40-49,122,G3,6,6.25
M,50_249,F,30-39,241,G4,0,9.51
M,50_249,M,14-29,241,G3,1,5.98
M,50_249,F,14-29,241,G3,0,4.62
M,50_249,M,14-29,241,G3,0,5.43
M,50_249,F,30-39,241,G3,1,5.98
M,50_249,M,14-29,241,G3,1,5.98
M,50_249,M,14-29,241,G3,3,8.7
M,50_249,F,14-29,331,G3,2,5.98
C,50_249,M,30-39,721,G2,1,2.78
C,50_249,M,30-39,721,G2,0,2.92
C,50_249,F,30-39,331,G3,3,2.87
C,50_249,F,30-39,325,G3,0,4.65
C,50_249,M,30-39,721,G2,1,2.92
C,50_249,M,14-29,721,G2,0,2.92
C,50_249,M,30-39,721,G2,0,2.92
C,50_249,M,40-49,721,G2,1,2.88
C,50_249,M,30-39,721,G2,1,2.92
C,50_249,M,30-39,721,G2,1,2.92
C,50_249,M,30-39,721,G2,0,2.87
C,50_249,M,30-39,721,G2,0,2.92
C,50_249,M,30-39,721,G2,0,2.87
C,50_249,M,30-39,721,G2,0,2.92
C,50_249,F,14-29,334,G3,2,2.93
Q,50_249,F,14-29,325,G3,3,5.14
Q,50_249,F,50-59,134,G3,27,15.54
Q,50_249,F,50-59,532,G2,0,2.7
Q,50_249,F,40-49,941,G2,1,2.96
Q,50_249,F,40-49,532,G2,3,3.3
Q,50_249,F,50-59,263,G3,27,4.64
Q,50_249,F,40-49,532,G2,3,3.39
Q,50_249,F,40-49,532,G2,24,3.3
Q,50_249,F,50-59,532,G2,1,3.31
Q,50_249,F,50-59,532,G2,34,3.29
Q,50_249,F,40-49,263,G3,25,6.55
Q,50_249,F,40-49,341,G3,27,3.59
I,1_49,M,40-49,512,G1,7,5.03
I,1_49,M,14-29,513,G1,0,3.3
I,1_49,F,14-29,422,G2,4,3.87
I,1_49,F,50-59,911,G1,2,2.45
I,1_49,F,14-29,911,G1,0,3.45
C,1_49,F,40-49,334,G3,1,6.03
C,1_49,M,40-49,333,G4,6,6.67
H,1_49,M,30-39,132,G3,2,2.81
H,1_49,M,30-39,833,G2,1,3.01
H,1_49,M,14-29,833,G2,0,3.01
H,1_49,M,40-49,833,G2,0,3.01
I,1_49,F,30-39,513,G2,13,2.2
I,1_49,F,50-59,241,G4,14,2.24
I,1_49,F,30-39,513,G2,14,2.21
I,1_49,F,40-49,241,G2,12,2.24
F,1_49,M,40-49,132,G2,11,6.99
F,1_49,F,40-49,241,G4,8,3.26
F,1_49,F,40-49,333,G3,11,4.54
C,1_49,M,30-39,752,G2,3,2.27
C,1_49,M,30-39,332,G2,12,2.32
C,1_49,M,30-39,752,G2,5,2.27
C,1_49,M,14-29,752,G2,4,2.32
C,1_49,M,50-59,832,G2,7,2.27
C,50_249,M,50-59,732,G2,15,4.33
C,50_249,F,50-59,932,G2,11,2.96
C,50_249,M,40-49,732,G2,9,3.98
C,50_249,M,30-39,732,G3,3,5.9
C,50_249,M,30-39,732,G3,3,5.9
C,50_249,F,40-49,732,G2,2,4.82
C,50_249,M,40-49,732,G3,1,6.78
C,50_249,M,30-39,122,G4,0,16.17
C,50_249,M,30-39,732,G2,0,4.58
N,1_49,M,60+,121,G2,4,5.19
N,1_49,F,60+,541,G2,4,2.38
C,1_49,M,30-39,122,G3,2,8.94
C,1_49,M,30-39,214,G4,9,9.62
C,1_49,F,30-39,241,G4,1,8.63
C,1_49,M,30-39,214,G3,1,8.78
P,50_249,F,40-49,235,G4,10,4.41
P,50_249,F,14-29,235,G3,0,4.62
P,50_249,F,40-49,134,G4,21,5.32
P,50_249,F,40-49,134,G4,3,5.32
P,50_249,F,30-39,235,G4,12,3.73
P,50_249,M,30-39,235,G3,12,4.36
P,50_249,F,60+,334,G2,16,3.72
P,50_249,F,30-39,235,G4,0,4.35
P,50_249,F,14-29,235,G3,0,2.48
P,50_249,M,30-39,235,G3,12,4.34
P,50_249,M,40-49,235,G4,10,3.72
I,50_249,F,40-49,141,G4,10,9.2
I,50_249,F,30-39,141,G4,8,7.58
I,50_249,F,50-59,941,G1,10,2.91
I,50_249,F,14-29,911,G2,1,2.4
I,50_249,F,30-39,515,G2,2,3.74
I,50_249,F,30-39,513,G3,1,2.88
I,50_249,F,50-59,241,G4,2,4.68
I,50_249,M,50-59,723,G2,3,5.24
I,50_249,F,14-29,522,G2,1,3.87
I,50_249,F,40-49,112,G2,21,5.11
I,50_249,F,14-29,522,G2,1,3.5
I,50_249,M,14-29,524,G2,0,3.54
I,50_249,F,14-29,512,G2,2,3.68
I,50_249,F,14-29,524,G2,0,2.78
I,50_249,M,14-29,512,G2,0,3.39
C,1_49,M,50-59,833,G2,3,2.46
C,1_49,M,30-39,833,G2,5,2.73
C,1_49,M,30-39,833,G3,3,2.46
C,1_49,M,40-49,833,G2,1,2.28
C,1_49,M,60+,833,G2,0,2.25
G,1_49,M,30-39,142,G2,7,3.28
G,1_49,M,30-39,243,G2,7,3.28
G,1_49,F,40-49,332,G2,4,3.55
M,1_49,M,50-59,122,G4,2,2.3
M,1_49,F,30-39,333,G3,0,3.69
C,1_49,M,40-49,721,G3,0,3.24
C,1_49,M,40-49,721,G3,0,3.83
C,1_49,M,14-29,721,G3,0,3.64
C,1_49,M,30-39,721,G3,0,4.09
C,1_49,M,40-49,721,G3,0,3.22
C,1_49,F,30-39,334,G3,0,3.72
C,1_49,M,40-49,721,G2,3,2.85
C,1_49,M,40-49,721,G2,1,3.0
C,1_49,M,40-49,721,G2,2,3.05
C,1_49,M,40-49,721,G2,3,3.88
C,1_49,M,30-39,721,G2,5,3.84
C,1_49,M,50-59,721,G2,5,3.85
C,1_49,M,50-59,721,G2,1,2.88
C,1_49,M,60+,721,G2,2,3.57
F,1_49,M,30-39,711,G2,0,2.24
F,1_49,M,30-39,711,G2,0,2.24
F,1_49,M,30-39,711,G2,0,2.24
R,50_249,F,14-29,421,G2,5,5.35
R,50_249,F,30-39,431,G3,11,4.43
R,50_249,F,50-59,421,G2,10,4.41
R,50_249,F,14-29,421,G2,3,4.23
R,50_249,F,14-29,421,G2,1,4.17
R,50_249,F,14-29,421,G2,3,4.2
R,50_249,F,50-59,421,G2,0,3.72
R,50_249,F,14-29,421,G2,0,3.51
R,50_249,F,14-29,421,G2,1,4.2
R,50_249,F,14-29,421,G2,1,4.42
R,50_249,F,40-49,421,G2,9,3.48
R,50_249,F,14-29,421,G2,7,4.56
R,50_249,M,50-59,515,G2,12,5.08
R,50_249,F,30-39,421,G2,7,3.33
K,1_49,M,40-49,122,G3,0,18.86
G,1_49,M,50-59,243,G4,9,2.24
G,1_49,F,50-59,243,G4,16,3.31
E,50_249,M,14-29,311,G3,5,4.62
E,50_249,M,40-49,722,G2,2,3.81
E,50_249,M,60+,723,G2,14,3.76
E,50_249,M,40-49,122,G4,2,4.99
E,50_249,M,60+,132,G3,19,4.88
E,50_249,F,40-49,314,G3,6,4.63
E,50_249,M,60+,722,G3,39,3.32
E,50_249,M,30-39,833,G2,13,3.63
E,50_249,F,60+,421,G3,13,2.44
C,1_49,F,60+,121,G3,15,2.73
C,1_49,M,40-49,121,G2,13,2.46
C,1_49,M,30-39,121,G2,13,2.46
C,1_49,M,50-59,112,G3,15,4.92
C,1_49,F,50-59,121,G2,14,2.73
S,1_49,M,50-59,752,G2,3,2.3
S,1_49,F,40-49,752,G1,0,2.14
M,50_249,F,30-39,214,G4,3,10.07
M,50_249,M,50-59,818,G2,1,5.44
M,50_249,M,40-49,818,G2,1,5.45
M,50_249,M,30-39,818,G2,1,5.73
M,50_249,F,14-29,241,G3,1,7.19
M,50_249,M,14-29,122,G3,3,10.07
M,50_249,M,50-59,818,G2,3,5.44
M,50_249,M,50-59,818,G2,1,5.84
M,50_249,M,40-49,818,G2,1,5.76
M,50_249,F,14-29,241,G3,1,6.11
R,1_49,F,14-29,512,G2,0,3.61
H,1_49,F,14-29,243,G3,2,5.09
H,1_49,F,14-29,243,G3,1,4.89
H,1_49,F,14-29,243,G3,1,6.93
H,1_49,F,30-39,241,G3,1,4.75
H,1_49,F,14-29,243,G3,3,5.14
R,GT_250,F,14-29,512,G2,0,4.7
R,GT_250,F,40-49,513,G2,0,2.51
R,GT_250,F,14-29,325,G3,0,3.84
R,GT_250,M,30-39,214,G3,5,8.13
R,GT_250,F,14-29,911,G2,3,3.25
R,GT_250,F,40-49,325,G4,0,4.03
R,GT_250,M,14-29,513,G2,0,2.45
R,GT_250,F,50-59,222,G2,6,3.16
R,GT_250,F,40-49,911,G2,2,2.56
R,GT_250,F,40-49,532,G2,6,3.02
R,GT_250,M,50-59,818,G2,3,2.68
R,GT_250,F,50-59,222,G2,5,3.71
R,GT_250,F,30-39,213,G2,5,3.48
R,GT_250,F,14-29,513,G2,1,3.71
R,GT_250,M,30-39,911,G2,1,3.38
R,GT_250,F,40-49,513,G2,2,3.48
Q,1_49,M,14-29,263,G3,0,4.68
C,1_49,F,60+,121,G3,7,6.12
C,1_49,M,50-59,132,G3,14,9.39
C,1_49,M,40-49,216,G3,14,6.12
C,1_49,F,30-39,122,G4,7,5.3
C,1_49,M,40-49,122,G3,7,5.71
C,GT_250,F,60+,214,G3,44,3.42
C,GT_250,F,40-49,815,G2,18,3.48
C,GT_250,F,40-49,754,G1,22,4.14
C,GT_250,F,40-49,815,G3,7,3.89
C,GT_250,F,60+,815,G2,0,2.62
C,GT_250,F,50-59,815,G2,7,2.39
C,GT_250,M,60+,741,G2,10,2.27
C,GT_250,F,40-49,815,G2,19,3.57
C,GT_250,M,50-59,723,G2,16,4.82
C,GT_250,F,30-39,815,G2,4,2.73
C,GT_250,F,30-39,815,G1,2,2.94
C,GT_250,F,40-49,815,G1,5,3.3
C,GT_250,F,60+,312,G2,40,3.52
C,GT_250,F,50-59,214,G2,33,3.64
C,GT_250,F,40-49,815,G1,21,3.22
C,GT_250,F,50-59,815,G2,8,3.96
C,GT_250,F,50-59,815,G1,19,4.46
R,1_49,M,60+,441,G3,25,3.41
R,1_49,F,40-49,262,G3,12,5.36
R,1_49,F,30-39,262,G3,4,3.75
N,1_49,M,14-29,932,G2,0,2.45
N,1_49,F,30-39,242,G2,0,2.22
N,1_49,M,14-29,932,G2,0,3.05
N,1_49,M,50-59,932,G2,0,2.46
N,1_49,F,14-29,242,G3,0,2.84
C,1_49,M,40-49,721,G2,4,2.7
C,1_49,M,30-39,122,G3,3,4.37
C,1_49,M,30-39,721,G2,4,2.59
C,1_49,M,50-59,721,G2,4,2.71
G,50_249,F,14-29,522,G2,1,2.62
G,50_249,F,14-29,522,G2,2,4.1
G,50_249,F,30-39,522,G2,2,2.51
G,50_249,F,40-49,522,G2,0,3.2
G,50_249,F,14-29,522,G2,1,2.62
G,50_249,F,50-59,522,G2,3,3.2
R,50_249,F,50-59,262,G4,38,3.57
R,50_249,F,60+,262,G4,38,5.41
R,50_249,F,40-49,262,G4,30,3.57
R,50_249,F,60+,262,G4,42,3.57
R,50_249,F,60+,911,G2,6,2.19
R,50_249,F,60+,911,G2,5,2.19
R,50_249,F,60+,262,G2,43,3.17
R,50_249,F,50-59,911,G2,3,2.19
R,50_249,F,30-39,262,G4,3,4.5
N,1_49,M,14-29,333,G2,2,2.24
N,1_49,M,14-29,333,G2,0,2.25
N,1_49,F,50-59,332,G2,0,2.46
N,1_49,M,50-59,813,G2,5,4.37
N,1_49,M,40-49,932,G1,1,3.42
M,1_49,F,14-29,121,G3,1,2.23
M,1_49,F,14-29,334,G3,1,2.57
C,1_49,F,14-29,332,G3,2,2.87
C,1_49,F,40-49,753,G2,2,2.24
C,1_49,M,50-59,753,G2,2,2.41
C,1_49,F,40-49,753,G2,1,2.24
D,1_49,F,14-29,243,G3,3,8.2
D,1_49,F,14-29,243,G3,1,8.2
J,1_49,F,14-29,264,G3,1,5.75
J,1_49,F,40-49,112,G4,0,7.19
J,1_49,M,50-59,264,G4,22,8.58
J,1_49,F,40-49,264,G4,13,7.01
J,1_49,F,50-59,243,G3,13,3.65
J,1_49,M,30-39,251,G3,5,2.51
C,1_49,M,30-39,132,G2,5,3.49
C,1_49,M,30-39,752,G2,2,2.19
C,1_49,M,30-39,752,G2,2,3.54
C,1_49,M,14-29,752,G2,2,4.86
J,1_49,M,14-29,251,G3,0,3.3
J,1_49,M,14-29,112,G3,1,7.19
J,1_49,M,30-39,251,G3,0,5.39
J,1_49,F,30-39,241,G3,0,3.96
D,1_49,M,30-39,132,G4,2,8.63
D,1_49,M,14-29,215,G3,1,7.42
D,1_49,M,14-29,122,G3,0,8.63
P,1_49,F,14-29,334,G3,3,2.31
C,GT_250,F,30-39,753,G2,1,2.48
C,GT_250,F,40-49,753,G2,11,3.19
C,GT_250,F,60+,432,G2,16,2.98
C,GT_250,F,40-49,753,G2,11,2.46
H,1_49,F,60+,962,G2,2,2.19
J,1_49,M,30-39,133,G3,5,9.71
J,1_49,M,14-29,351,G3,2,3.83
J,1_49,M,30-39,351,G3,2,5.69
J,1_49,M,14-29,251,G3,0,4.89
J,1_49,M,14-29,351,G3,2,6.83
C,1_49,M,30-39,132,G3,6,2.83
C,1_49,F,30-39,932,G2,0,2.88
C,1_49,M,14-29,932,G2,0,2.88
C,1_49,M,50-59,932,G2,1,4.08
H,GT_250,M,14-29,833,G2,0,3.22
H,GT_250,M,30-39,833,G2,1,3.79
H,GT_250,M,30-39,833,G2,1,2.85
H,GT_250,M,50-59,833,G2,2,3.22
H,GT_250,M,50-59,833,G2,3,3.22
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,40-49,833,G2,1,3.33
H,GT_250,M,40-49,833,G2,1,3.22
H,GT_250,M,40-49,833,G2,1,3.22
H,GT_250,M,30-39,833,G3,2,3.22
H,GT_250,M,50-59,833,G2,4,3.62
H,GT_250,M,30-39,833,G2,3,3.22
H,GT_250,M,30-39,833,G2,0,3.22
H,GT_250,M,40-49,833,G2,2,3.2
H,GT_250,M,50-59,833,G2,0,3.23
H,GT_250,M,40-49,833,G2,4,3.22
H,GT_250,M,60+,833,G2,1,3.2
H,GT_250,M,50-59,833,G2,2,3.68
H,GT_250,M,30-39,833,G2,1,3.22
H,GT_250,M,50-59,833,G2,1,3.22
H,GT_250,M,30-39,833,G2,2,3.58
H,GT_250,M,50-59,833,G2,2,3.22
H,GT_250,M,40-49,833,G2,1,3.33
H,GT_250,M,40-49,833,G2,2,3.32
H,GT_250,M,30-39,833,G2,1,3.22
H,GT_250,M,50-59,833,G2,3,4.03
H,GT_250,M,30-39,833,G2,2,3.29
H,GT_250,M,14-29,833,G2,2,3.3
H,GT_250,M,30-39,833,G2,1,3.22
H,GT_250,M,40-49,833,G2,1,3.38
H,GT_250,M,30-39,833,G2,3,3.45
H,GT_250,M,30-39,242,G3,1,8.96
H,GT_250,M,50-59,833,G2,1,2.92
H,GT_250,M,40-49,833,G2,2,3.66
H,GT_250,M,30-39,833,G2,1,3.03
H,GT_250,M,50-59,833,G2,1,3.2
H,GT_250,M,30-39,833,G2,2,3.22
H,GT_250,M,40-49,833,G2,1,3.82
H,GT_250,M,50-59,833,G2,1,2.97
H,GT_250,M,40-49,833,G2,6,3.22
H,GT_250,M,30-39,833,G2,2,4.86
H,GT_250,M,30-39,833,G2,1,3.22
H,GT_250,M,14-29,833,G2,0,3.1
H,GT_250,M,30-39,833,G2,1,3.25
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,40-49,833,G2,0,3.78
H,GT_250,M,30-39,833,G2,0,3.22
H,GT_250,M,14-29,833,G2,0,3.19
H,GT_250,M,30-39,833,G3,1,3.66
H,GT_250,M,30-39,833,G3,3,3.23
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,F,14-29,833,G2,2,3.59
H,GT_250,M,30-39,833,G2,1,3.69
H,GT_250,M,14-29,242,G2,0,6.47
H,GT_250,M,40-49,833,G2,3,3.22
H,GT_250,M,30-39,833,G2,2,3.22
H,GT_250,M,14-29,833,G2,2,3.01
H,GT_250,M,30-39,833,G2,1,3.25
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,30-39,833,G2,4,3.63
H,GT_250,M,50-59,833,G2,1,3.31
H,GT_250,M,40-49,833,G2,1,3.22
H,GT_250,M,30-39,833,G2,2,3.22
H,GT_250,M,40-49,833,G2,4,3.28
H,GT_250,M,40-49,833,G2,1,3.22
H,GT_250,M,30-39,833,G2,1,3.22
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,50-59,833,G2,0,3.22
H,GT_250,M,40-49,833,G2,1,3.22
H,GT_250,M,50-59,833,G2,1,3.66
H,GT_250,M,30-39,833,G2,4,3.43
H,GT_250,M,30-39,833,G2,0,3.22
H,GT_250,M,30-39,833,G2,2,2.82
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,30-39,833,G2,0,3.22
H,GT_250,M,40-49,833,G2,1,3.22
H,GT_250,M,30-39,833,G2,3,3.93
H,GT_250,M,40-49,833,G2,2,3.22
H,GT_250,M,14-29,833,G3,1,3.22
H,GT_250,M,30-39,833,G2,1,3.22
H,GT_250,M,30-39,833,G3,1,3.22
H,GT_250,M,30-39,833,G3,1,3.23
H,GT_250,M,30-39,833,G3,1,3.22
H,GT_250,M,50-59,833,G2,3,2.92
H,GT_250,M,40-49,833,G2,1,3.77
H,GT_250,M,30-39,833,G2,4,3.33
H,GT_250,M,50-59,833,G2,3,2.84
H,GT_250,M,30-39,833,G2,0,3.25
H,GT_250,M,40-49,833,G2,3,3.22
H,GT_250,M,30-39,833,G3,2,3.71
H,GT_250,M,60+,833,G2,6,2.99
H,GT_250,M,50-59,833,G2,3,3.22
H,GT_250,M,14-29,833,G3,0,3.22
H,GT_250,M,40-49,833,G2,1,4.17
H,GT_250,M,50-59,833,G2,3,3.22
H,GT_250,M,50-59,833,G2,0,2.85
C,1_49,F,14-29,332,G3,0,2.71
C,1_49,F,14-29,216,G3,0,3.31
C,1_49,F,30-39,332,G2,0,3.3
J,50_249,M,40-49,252,G3,20,10.19
J,50_249,F,40-49,264,G4,6,4.92
J,50_249,M,50-59,264,G4,6,3.17
J,50_249,F,40-49,265,G4,0,6.25
J,50_249,F,30-39,251,G3,0,6.48
J,50_249,F,14-29,264,G3,4,8.69
C,1_49,F,50-59,132,G4,8,2.19
C,1_49,F,50-59,753,G2,6,2.19
C,1_49,F,40-49,753,G2,4,3.01
C,1_49,F,40-49,753,G2,1,2.19
C,1_49,F,40-49,753,G2,0,2.18
H,GT_250,F,40-49,441,G2,1,3.11
H,GT_250,F,60+,441,G2,5,2.86
H,GT_250,F,40-49,421,G2,3,3.62
H,GT_250,F,50-59,421,G2,20,3.5
H,GT_250,F,50-59,441,G2,0,2.72
H,GT_250,M,14-29,441,G2,0,2.72
H,GT_250,F,40-49,441,G2,5,2.72
H,GT_250,F,14-29,441,G2,1,2.72
H,GT_250,F,60+,441,G2,13,2.72
H,GT_250,F,30-39,441,G2,2,2.79
H,GT_250,F,50-59,421,G2,0,3.06
H,GT_250,F,40-49,441,G2,2,2.72
H,GT_250,F,50-59,441,G2,1,2.72
H,GT_250,F,40-49,421,G3,12,3.1
H,GT_250,F,50-59,421,G2,13,2.94
H,GT_250,F,14-29,421,G2,10,2.67
H,GT_250,F,40-49,441,G2,1,2.63
H,GT_250,F,50-59,421,G2,31,3.15
H,GT_250,F,50-59,441,G2,24,2.47
H,GT_250,F,50-59,441,G3,10,3.24
H,GT_250,F,50-59,441,G2,0,2.49
H,GT_250,F,40-49,441,G2,7,2.6
H,GT_250,F,30-39,421,G2,1,2.85
H,GT_250,F,30-39,441,G2,1,2.94
H,GT_250,F,50-59,421,G3,10,3.43
H,GT_250,F,50-59,134,G3,19,3.39
H,GT_250,F,30-39,421,G3,11,2.91
H,GT_250,F,14-29,441,G2,0,2.49
H,GT_250,F,40-49,441,G2,0,2.52
H,GT_250,M,14-29,441,G1,1,2.48
H,GT_250,F,40-49,441,G2,11,2.79
H,GT_250,F,30-39,421,G3,5,3.24
H,GT_250,F,50-59,421,G2,39,3.05
H,GT_250,F,50-59,441,G2,31,2.62
H,GT_250,F,50-59,421,G2,21,3.03
H,GT_250,F,50-59,441,G2,23,2.84
H,GT_250,M,60+,441,G2,7,2.84
H,GT_250,F,50-59,421,G2,6,5.49
H,GT_250,F,60+,441,G2,4,2.84
H,GT_250,F,50-59,441,G2,30,2.84
H,GT_250,F,30-39,132,G3,6,4.17
H,GT_250,F,40-49,441,G2,17,2.84
H,GT_250,M,60+,441,G2,5,2.84
H,GT_250,F,50-59,441,G2,1,2.59
H,GT_250,F,60+,441,G2,15,2.91
H,GT_250,F,40-49,441,G2,1,2.71
H,GT_250,F,50-59,421,G2,40,3.31
H,GT_250,F,50-59,421,G2,32,3.01
H,GT_250,F,30-39,441,G2,0,2.88
H,GT_250,F,40-49,421,G2,19,2.92
H,GT_250,M,50-59,441,G2,24,3.77
H,GT_250,M,60+,441,G2,10,3.71
H,GT_250,M,50-59,441,G2,2,3.81
H,GT_250,M,60+,441,G2,1,3.92
H,GT_250,M,60+,441,G3,40,3.74
H,GT_250,M,60+,441,G3,4,3.78
H,GT_250,M,50-59,441,G2,11,3.81
H,GT_250,M,60+,441,G2,35,4.17
H,GT_250,F,50-59,441,G2,9,3.69
H,GT_250,F,14-29,441,G3,0,3.5
C,1_49,M,40-49,834,G2,0,6.71
C,1_49,M,50-59,817,G2,1,2.58
C,1_49,M,14-29,817,G2,0,4.4
C,1_49,F,40-49,817,G3,1,6.19
C,1_49,M,50-59,817,G2,0,4.15
H,GT_250,F,50-59,441,G2,12,2.83
H,GT_250,F,30-39,421,G2,14,3.22
H,GT_250,F,50-59,421,G2,12,3.17
H,GT_250,F,40-49,441,G2,2,2.68
H,GT_250,F,40-49,421,G3,20,3.27
H,GT_250,M,50-59,441,G3,9,2.66
H,GT_250,M,50-59,441,G2,0,2.47
H,GT_250,F,40-49,441,G2,3,2.84
H,GT_250,F,30-39,421,G3,6,5.09
