lpk,hourly_rate,esize_class_orig,esize_class_1_49,esize_class_50_249,esize_class_GT_250,gender_orig,gender_F,gender_M,age_class_orig,age_class_14-29,age_class_30-39,age_class_40-49,age_class_50-59,age_class_60+,education_orig,education_G1,education_G2,education_G3,education_G4,lpk1,lpk2,lpk1_nc,outlier,nace_orig,nace_B,nace_C,nace_D,nace_E,nace_F,nace_G,nace_H,nace_I,nace_J,nace_K,nace_L,nace_M,nace_N,nace_O,nace_P,nace_Q,nace_R,nace_S
226,3.12,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,22,200,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
226,3.12,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,22,200,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
332,5.96,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,3,33,300,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332,5.49,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,3,33,300,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332,6.51,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,3,33,300,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332,6.84,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,3,33,300,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332,4.37,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,3,33,300,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,2.7,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,7,72,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.19,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.43,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.28,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.42,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
261,2.51,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,26,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,4.92,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G4,0,0,0,1,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.42,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.4,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.29,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.46,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,3.01,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,2.75,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.22,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.3,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,4.29,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.26,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,2.35,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.28,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,2.46,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,2.72,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.32,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.06,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.64,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.4,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.63,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.29,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
962,2.88,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,9,96,900,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.57,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G1,1,0,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.35,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,6.56,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.29,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.25,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,3.31,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.47,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.26,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.29,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,6.04,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,2.75,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,2.73,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,2.35,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,2.73,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.01,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.26,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.41,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,2.38,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.51,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,2.35,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.34,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,3.37,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,7.1,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G4,0,0,0,1,1,13,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2.9,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
723,3.27,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,72,478,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,7.32,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,1,11,100,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
723,3.35,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,72,478,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241,3.01,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,2,24,200,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,6.01,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,2,24,200,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241,2.9,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G3,0,0,1,0,2,24,200,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
821,4.84,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,4.8,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,5,52,500,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,9.27,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,13,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3.62,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,2.85,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G1,1,0,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3.66,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3.54,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3.83,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,3.85,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G1,1,0,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,5.15,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3.94,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,9.06,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,1,13,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3.78,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,3.85,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G3,0,0,1,0,4,43,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,6.83,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,1,13,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,4.13,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,4,43,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,3.66,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,4.31,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,4.64,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,4.01,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.85,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G1,1,0,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.37,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G1,1,0,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,2.5,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.25,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.72,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G1,1,0,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.7,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.34,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.51,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G1,1,0,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,9.76,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,True,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.33,GT_250,0,0,1,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.04,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,2.86,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.61,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.85,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G1,1,0,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.28,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3.28,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,2,24,200,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2.98,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,2,24,200,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,6.67,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,1,11,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
818,4.44,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,5.49,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,8,83,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,5.49,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,9,93,900,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,4.21,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,9,93,900,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,3.38,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,4.1,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,4,43,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,4.97,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,4,41,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,4.11,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,7.13,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,3.85,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,9,93,900,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2.77,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,2.9,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,5.19,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,26,200,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,2.86,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,2.77,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,3.48,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,2,26,200,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
531,3.02,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G4,0,0,0,1,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,3.55,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,2,26,200,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
531,2.71,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,2.64,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,2.64,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,2.64,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
532,2.64,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,5,53,500,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,3.3,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,3,33,300,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,9.18,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,6.87,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,2,21,200,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,3.7,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,3,31,300,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,3.28,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,1,14,100,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
711,2.24,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
711,2.24,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432,3.17,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,4,43,478,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,7.82,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,1,13,100,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134,12.94,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,1,13,100,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
252,7.02,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,25,200,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
334,5.03,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,3,33,300,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,7.19,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,1,12,100,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,11.87,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,1,11,100,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,7.86,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G3,0,0,1,0,1,13,100,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,5.22,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,81,478,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,6.89,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,3,33,300,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,4.82,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,2,22,200,False,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,4.56,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,2,24,200,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,5.26,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,5,54,500,False,O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
